Date,Open,High,Low,Close,Volume,Change %
03-09-2015,51.15118014,52.36493828,50.84774226,51.9314537,1759906,2.480748047
04-09-2015,51.45462032,51.80140932,48.59362264,49.02710724,4740800,-5.592653891
07-09-2015,49.85072,50.11081005,47.94338744,48.68031311,4116671,-0.707351806
08-09-2015,48.85370489,51.23786979,48.72366151,50.84773636,3906976,4.452360944
09-09-2015,51.93144485,51.93144485,50.8043825,51.32456589,3209916,0.937759599
10-09-2015,50.97778518,53.14520805,50.7176951,52.84177017,3898795,2.956097647
11-09-2015,52.97181125,53.31860022,50.93443517,51.6280098,3058038,-2.296971453
14-09-2015,51.84475138,53.83877964,51.58466131,53.57868958,3161574,3.778336191
15-09-2015,53.62203598,53.83877825,52.58167574,53.62203598,2276796,0.080902324
16-09-2015,53.75207918,54.05551701,53.10185241,53.88212585,1556239,0.485042892
18-09-2015,53.96882731,56.35299237,53.49199496,55.74611664,4338334,3.459386121
21-09-2015,55.22593351,56.95986844,55.09588682,56.09289932,3129377,0.622075052
22-09-2015,56.26629139,56.78647148,53.92547434,54.48900223,2552620,-2.859358518
23-09-2015,54.09887393,55.4426754,53.62203828,54.83579636,2186897,0.636447933
24-09-2015,54.6624017,57.61009469,54.31561605,56.39634323,6380468,2.845854312
28-09-2015,56.266296,58.04357869,55.26928021,56.78647614,2253633,0.691769859
29-09-2015,55.91950478,57.48005175,55.1392313,57.26330948,3623790,0.839695251
30-09-2015,57.65343588,58.08692036,56.1362402,56.30963135,3624923,-1.665426151
01-10-2015,56.61308717,57.78349418,56.61308717,57.08991623,1818223,1.38570412
05-10-2015,57.3066541,58.52041212,57.08991184,58.26031876,2183790,2.050103773
06-10-2015,58.5204149,60.21100202,58.08693035,59.86421967,3684704,2.752990275
07-10-2015,59.90756814,61.33806859,59.30069237,60.9912796,3527961,1.882693774
08-10-2015,61.12131378,61.55479828,59.90755587,60.90457153,2156145,-0.142164699
09-10-2015,61.07796881,61.59815555,60.03760857,60.427742,2545925,-0.782912541
12-10-2015,60.64448166,61.77154406,60.29769933,60.64448166,5866783,0.358675746
13-10-2015,60.68782443,60.99126223,60.1676444,60.81787109,2212905,0.285911315
14-10-2015,60.68784111,61.0346301,60.25435653,60.38440323,1506954,-0.712731073
15-10-2015,60.86122894,61.64150247,60.68783777,60.86122894,2276032,0.789650454
16-10-2015,60.99127145,61.20801372,55.4860193,60.51444244,2399414,-0.569798713
19-10-2015,60.68783801,60.68783801,59.60412662,60.21100235,1948781,-0.501434173
20-10-2015,60.16765924,62.85526224,60.12430814,61.46811295,7165327,2.087842
21-10-2015,61.8582461,61.8582461,60.12430784,61.20801926,3607852,-0.423135959
23-10-2015,61.64150558,61.81490338,60.73119194,61.03462982,2483461,-0.283278951
26-10-2015,61.2947216,62.33508864,60.81789249,61.25137711,3336007,0.355121813
27-10-2015,61.1213145,61.9882835,60.99126783,61.51144791,4220398,0.424595843
28-10-2015,61.38141328,61.59815555,60.16765525,60.427742,2772890,-1.761795469
29-10-2015,60.34105213,60.68784111,59.38738737,60.38440323,6150955,-0.071719998
30-10-2015,60.47109227,61.98828813,59.51742762,59.69081879,7852546,-1.148615214
02-11-2015,59.5607825,59.95092262,59.04060229,59.60413361,1629516,-0.145223641
03-11-2015,60.25435,60.34104559,59.25733425,59.69081879,1841334,0.145434847
04-11-2015,60.16766478,60.25436038,59.34404006,59.47408676,2170065,-0.363091057
05-11-2015,59.90756264,60.2543516,59.08394465,59.38738251,1836314,-0.145784927
06-11-2015,60.16765802,60.25435361,57.74014185,58.56376648,2400308,-1.386853559
09-11-2015,58.0869313,60.29770521,57.26331327,59.04059601,9032436,0.814205707
10-11-2015,60.03760865,60.51444429,58.39036608,58.78050613,4596144,-0.440527183
13-11-2015,59.34402932,59.69081827,58.56376246,59.21398926,1967314,0.737460686
16-11-2015,59.08394928,59.43073827,57.78349555,58.34702682,4186093,-1.464117591
17-11-2015,58.5204114,59.1272871,58.04357578,58.43371582,1783141,0.148574829
18-11-2015,58.56376773,59.17064348,56.91652505,57.08991623,2070946,-2.299699022
19-11-2015,57.26331392,58.04358085,57.26331392,57.87018967,1319920,1.366744758
20-11-2015,57.52339207,58.52040774,57.48004758,57.78348541,1435324,-0.149825419
23-11-2015,58.0869302,58.17362579,57.65344565,58.0435791,1691812,0.450117689
24-11-2015,58.00023428,58.34702324,57.48005414,57.69679642,1807371,-0.597452276
26-11-2015,57.82683913,58.13028362,57.35001007,57.48005676,4945512,-0.37565284
27-11-2015,57.91353838,58.39036741,57.13326487,57.43670273,1778931,-0.075424481
30-11-2015,57.65344305,58.86720107,57.61009195,58.26031876,6754131,1.433954229
01-12-2015,58.95390482,58.95390482,57.52340434,57.74014664,3104617,-0.892841183
02-12-2015,57.91354133,58.04358141,57.08991668,57.48005676,1407703,-0.450448933
03-12-2015,57.21996084,57.91353877,56.56973402,56.91652298,1727696,-0.980398793
04-12-2015,56.26629085,57.21995545,55.48601741,55.65940857,2544924,-2.208698537
07-12-2015,56.26629277,56.30963725,55.4860193,55.61606598,1516182,-0.077871094
08-12-2015,54.53235452,55.74611251,54.40230784,55.09588242,2207354,-0.935311684
09-12-2015,55.26927871,55.26927871,53.49199276,53.75208282,1717959,-2.43902
10-12-2015,54.01217251,54.53235594,53.75208245,54.27226257,1552855,0.967738776
11-12-2015,54.09887162,54.74909842,52.88511359,53.62203598,2013081,-1.198082708
14-12-2015,53.75208146,54.22891378,52.97180798,53.40529251,1926459,-0.404205967
15-12-2015,53.31859727,53.7954296,52.97180833,53.27524948,1989111,-0.243502139
16-12-2015,53.70873503,54.70574749,53.49199276,53.75208282,2509005,0.895037279
17-12-2015,54.57570211,56.30963689,54.0121709,56.13624573,3638996,4.435480036
18-12-2015,56.13624693,57.21995826,55.91950466,56.3529892,3813660,0.386102538
21-12-2015,56.3529892,56.78647373,55.83280908,56.3529892,2932353,0
22-12-2015,56.3963453,57.56675232,56.13625191,56.56973648,2654585,0.384624289
23-12-2015,56.9165164,57.3500009,56.61307857,57.00321198,1163831,0.76626748
24-12-2015,57.21995682,57.9135347,56.7431212,57.56674576,1359015,0.988600052
28-12-2015,58.08692412,59.25733097,58.08692412,58.52040863,3739245,1.656621127
29-12-2015,58.69380224,58.86720002,57.91353538,58.17362213,1868048,-0.5925907
30-12-2015,59.34403163,59.34403163,58.47706254,58.73715591,2193301,0.968710151
31-12-2015,58.86719894,59.82086356,58.60710559,58.86719894,3580051,0.221398241
01-01-2016,59.04060055,60.21100764,58.78051376,59.77752304,1973896,1.546402943
04-01-2016,59.73417796,60.60114714,58.52041978,59.17064667,2644953,-1.015225025
05-01-2016,59.43073818,61.29471658,59.34403598,60.12430954,3266085,1.611716157
06-01-2016,60.08095306,60.47108645,58.95389074,59.64746857,3274557,-0.793091807
07-01-2016,58.9105447,59.30068475,57.04656653,57.52339554,2616771,-3.561044718
08-01-2016,58.08692718,60.08095867,57.52339597,59.56077194,2913346,3.541822218
11-01-2016,58.91054747,58.91054747,57.39335156,58.21697617,3288875,-2.25617589
12-01-2016,58.65046056,59.17064069,57.61009367,58.08692932,2857305,-0.223383029
13-01-2016,58.52041647,58.95390104,55.83281348,56.95986938,3728023,-1.940298703
14-01-2016,56.43968357,57.08991036,55.05253442,56.13624573,2720635,-1.445971815
15-01-2016,56.35299281,56.78647737,53.1452064,53.53534317,2254377,-4.633196473
18-01-2016,53.27525206,55.00919027,52.97181089,53.44864655,2870369,-0.161942783
19-01-2016,53.92548037,56.30964216,53.75208588,55.70276642,3722032,4.21735632
20-01-2016,54.79244906,55.22593362,52.36493618,53.53534317,3483973,-3.891051356
21-01-2016,53.83877757,54.40230879,52.10483944,53.01515961,4223902,-0.971663825
22-01-2016,54.09887442,54.18557001,53.31860089,53.53534317,2793950,0.981197769
25-01-2016,54.22891255,54.22891255,52.92845899,53.18854904,2573219,-0.647785384
27-01-2016,54.09887059,54.09887059,52.88511258,53.14520264,2950538,-0.081495746
28-01-2016,53.1451979,53.49198682,51.80139664,52.01813889,5165366,-2.120725287
29-01-2016,52.19153822,53.18855065,51.84474927,52.10483932,4490327,0.166673475
01-02-2016,52.88511523,52.88511523,52.10484171,52.53832626,3874248,0.831951397
02-02-2016,52.66837113,52.75506671,50.63099513,50.93443298,4705494,-3.052806197
03-02-2016,50.71768849,50.71768849,48.98375043,49.46058273,3077309,-2.893622573
04-02-2016,49.80737367,51.88809745,49.80737367,51.19452286,3734608,3.505700962
05-02-2016,51.80140542,52.45163227,51.54131534,52.23488998,4254914,2.032184438
08-02-2016,52.23489314,52.71172552,50.84774377,51.10783386,4217105,-2.157669179
09-02-2016,50.71768931,52.01814288,50.54429484,51.75805283,2166595,1.272249114
10-02-2016,51.62800372,51.84474597,49.98076459,51.32456589,2181050,-0.837525592
11-02-2016,51.1511772,51.58466175,48.20348092,48.81035995,3390846,-4.898640425
12-02-2016,49.02709977,50.19750999,47.68329839,49.15714645,3828563,0.710477242
15-02-2016,49.59063371,52.23488883,49.54728592,51.6280098,11819297,5.026458044
16-02-2016,52.71171623,53.66538415,50.32755141,50.76103592,6203807,-1.679270381
17-02-2016,51.06448489,51.54131726,49.41724216,50.89109039,5755969,0.256209259
18-02-2016,51.32456589,51.75805039,50.58764025,51.32456589,3013798,0.851770892
19-02-2016,51.28122438,51.88810011,50.54429865,50.9777832,4420717,-0.675666084
22-02-2016,51.54131183,51.54131183,50.63099497,50.80438614,1875698,-0.340142418
23-02-2016,51.15117935,51.19452714,50.11081572,50.28421021,1930159,-1.023879971
24-02-2016,50.19751203,50.80438776,49.89407087,50.11081314,1459265,-0.344834021
25-02-2016,50.37089956,51.10782522,49.07044601,49.46058273,5151016,-1.297585026
26-02-2016,50.02411636,50.28420642,49.41723734,49.89406967,1469491,0.876429097
29-02-2016,50.28420906,50.58764693,48.7670131,49.67733002,3685533,-0.434399631
01-03-2016,49.98076611,50.97777852,49.5472816,50.63099289,2593429,1.919714429
02-03-2016,51.58465995,51.84475001,50.76103867,51.06447983,4236895,0.856169144
03-03-2016,51.4112689,51.93145237,50.71769426,51.58466339,3763947,1.018679844
04-03-2016,51.84475227,51.93145117,50.97778316,51.36791992,4978583,-0.420170367
08-03-2016,51.36791752,51.84474985,50.58764403,50.93443298,4639963,-0.843886494
09-03-2016,49.76402504,51.194522,49.76402504,50.84773636,5840040,-0.170212211
10-03-2016,51.2812221,51.62800774,50.93443314,51.06447983,2834684,0.42625982
11-03-2016,51.06448087,51.49796541,50.7610397,51.15117645,2138542,0.169778729
14-03-2016,51.32456589,51.7147026,51.19451921,51.32456589,1546387,0.338974481
15-03-2016,51.32456973,51.541312,50.8477374,50.93443298,3150180,-0.76012899
16-03-2016,51.06448071,51.23787188,50.37090279,51.02112961,3192053,0.170212211
17-03-2016,51.23787874,51.45462104,50.50095624,50.67435074,3314559,-0.679676974
18-03-2016,50.8043851,50.97777957,50.28420499,50.71768951,3214536,0.085524087
21-03-2016,50.71769584,51.4546183,50.63100024,51.28122711,1715057,1.111126321
22-03-2016,51.41126683,53.70873626,51.28122345,53.57868958,9339334,4.480123805
23-03-2016,54.66240227,54.96584345,54.05552323,54.31561661,7172438,1.375410706
28-03-2016,54.66240406,54.66240406,52.66837568,52.84177017,3602398,-2.713485601
29-03-2016,53.10185639,54.09887216,52.36493399,53.23190308,2455934,0.738304002
30-03-2016,53.49199528,54.83579676,53.01516293,54.31561661,6428062,2.035834657
31-03-2016,54.9658453,56.4396902,54.70575191,56.04955673,16079185,3.192341785
01-04-2016,56.30963257,56.78646816,55.18257687,56.52637482,4168582,0.850708039
04-04-2016,57.0899111,60.47109175,56.95986442,59.21398926,9789614,4.75462021
05-04-2016,59.0839451,59.0839451,57.65344477,58.08692932,6724126,-1.903367685
06-04-2016,58.34702028,58.65045812,57.21995785,57.65344238,3777207,-0.746272773
07-04-2016,58.91054718,60.77453205,52.49497788,55.39932632,53852649,-3.909768377
08-04-2016,56.95986762,57.35000769,55.57271838,57.04656982,9017859,2.973399875
11-04-2016,56.95986378,58.86719966,56.78647262,58.69380188,6184956,2.887521652
12-04-2016,58.69380966,59.95091891,58.52041847,58.82385635,6464234,0.221581274
13-04-2016,59.3873858,60.90458179,59.21399462,60.68783951,6604092,3.16875375
18-04-2016,60.2543498,60.94792769,59.5607719,60.34104538,3167747,-0.571439239
20-04-2016,60.34104824,61.98829085,60.25435265,61.16467285,4163252,1.364953933
21-04-2016,61.55480445,61.94493789,59.64747513,60.427742,2708771,-1.204830849
22-04-2016,60.60113718,61.46810622,60.4710905,60.64448166,2624221,0.358675746
25-04-2016,60.77452797,61.07796581,59.6041211,60.29769897,1890213,-0.57182892
26-04-2016,60.29770415,62.59516699,60.08096187,62.42177582,4028690,3.522649918
27-04-2016,62.50848088,62.6818787,60.90458911,61.33807373,3189399,-1.736096215
28-04-2016,61.51144999,61.59815218,59.69081635,60.03760529,4533595,-2.120165121
29-04-2016,59.90756829,61.55481103,59.21399692,61.12132645,4697803,1.805070598
02-05-2016,61.0779578,61.55479335,60.25433997,60.81787109,3813866,-0.496480313
03-05-2016,61.85824466,63.72222957,61.25136893,61.64150238,9645821,1.354258661
04-05-2016,61.20802101,62.42177915,60.77453643,61.03462982,3527824,-0.984519415
05-05-2016,61.03461733,61.77153964,60.60113284,60.94792175,2260946,-0.142063725
06-05-2016,60.94792557,62.85525479,60.60113663,62.59516144,3358906,2.702700334
09-05-2016,62.85525324,64.15570676,62.63851099,63.67887115,4298244,1.7312995
10-05-2016,63.63552947,63.72222505,62.24838032,62.81190491,2270352,-1.361466106
11-05-2016,62.20502872,62.68186434,61.42475526,61.55480194,2852221,-2.001376918
12-05-2016,61.68485228,62.46512579,61.12132105,61.42475891,2876247,-0.211263826
13-05-2016,61.20802189,61.64150648,60.34105273,60.9912796,3286426,-0.705707791
16-05-2016,61.12131378,61.4681027,60.12429812,60.90457153,4503427,-0.142164699
17-05-2016,61.12132408,61.25137077,60.25435494,60.68783951,3257541,-0.355855102
18-05-2016,60.25435494,61.07797297,59.95091707,60.68783951,2552016,0
19-05-2016,60.68783898,60.99127685,58.95390072,59.3006897,2676759,-2.285712957
20-05-2016,59.51742158,60.81787505,59.34402382,60.16764832,3274768,1.461970548
23-05-2016,61.72820621,61.90160402,60.90458809,61.25137711,4459879,1.801181899
24-05-2016,62.59515516,63.07199072,61.77153731,62.16167068,7098409,1.486160185
25-05-2016,62.55181231,63.63552352,62.2483745,63.41878128,3625265,2.022324339
26-05-2016,63.72222535,64.15570988,62.68186514,63.85227203,5051648,0.683536871
27-05-2016,63.85226803,64.8492837,62.76855678,62.94194794,4308396,-1.425672208
30-05-2016,63.20205967,65.88966302,62.68187944,65.15274048,4012385,3.51243108
31-05-2016,65.02269551,65.28278894,63.54885039,63.93898392,6855752,-1.86294015
01-06-2016,64.97932394,64.97932394,62.81190144,63.07199478,4052173,-1.355963268
02-06-2016,63.15870713,63.76558956,62.33508901,62.63852692,4488291,-0.687258848
03-06-2016,62.72521827,64.54585221,62.72521827,64.06902313,4785183,2.283732211
06-06-2016,64.1557104,65.02267946,63.24539024,64.32910156,2596711,0.405934752
07-06-2016,64.58919037,64.76258153,63.28873688,63.72222137,5048835,-0.943399135
08-06-2016,64.02566961,65.80295899,63.41879386,65.41281891,4076787,2.653073759
09-06-2016,66.06304118,66.93001026,65.1960721,65.58621216,6019577,0.265075336
10-06-2016,65.67290824,66.45318174,65.36947039,66.06304169,2779257,0.727027089
13-06-2016,66.75661909,67.10340805,65.10937652,65.58621216,8139327,-0.721779556
14-06-2016,65.84629891,66.0196967,64.63254749,65.58621216,3686745,0
15-06-2016,66.19308781,66.75661904,65.542861,66.3664856,3143905,1.189691266
16-06-2016,66.27978984,66.71327442,64.54585151,66.14974976,3581801,-0.326574231
17-06-2016,65.8896539,66.01970059,62.68187076,63.89562225,6058409,-3.407613046
20-06-2016,63.592181,65.19607248,62.8119075,65.06603241,2258131,1.83175328
21-06-2016,65.32611447,65.80295007,63.41878526,63.54883194,3364513,-2.331785747
22-06-2016,63.76558218,64.24241123,63.33209761,63.89562225,2269167,0.545706826
23-06-2016,63.54883265,65.10937294,62.37841917,63.37543488,6538971,-0.814120529
24-06-2016,62.03163549,63.20204233,60.08095521,63.02864456,4366513,-0.547199896
27-06-2016,62.85525479,62.98530147,62.20502802,62.59516144,2383918,-0.687755745
28-06-2016,62.6385181,63.07200265,62.20503354,62.42177582,2667445,-0.276995244
29-06-2016,62.72522001,63.4621425,62.42178212,62.98531342,4642666,0.902790076
30-06-2016,63.1587014,63.89562385,62.94195911,63.59218597,10502775,0.96351439
01-07-2016,64.15570676,64.8926291,64.06901118,64.45914459,7839162,1.36330998
04-07-2016,65.02267733,65.49951294,64.63254391,64.93598175,3698418,0.739750987
05-07-2016,64.9359821,64.9359821,64.02566197,64.415802,3605391,-0.801065503
07-07-2016,64.37245109,64.50249777,63.59217763,63.76557541,3261411,-1.009420938
08-07-2016,63.76557979,64.24240883,63.11535297,63.46213531,3813860,-0.475868197
11-07-2016,64.19906029,64.37245145,63.72222467,64.11235809,4781338,1.024583833
12-07-2016,64.19905802,64.41580027,61.64149546,63.02864456,6293320,-1.690334849
13-07-2016,63.11534901,63.50548243,62.33507554,62.46512222,3796673,-0.89407339
14-07-2016,62.2483902,62.42178139,61.6848589,62.2483902,3847226,-0.346964862
15-07-2016,62.89860922,62.89860922,61.72819567,62.11833572,4554188,-0.208928253
18-07-2016,62.16168666,62.33508446,60.73119282,60.9912796,2888146,-1.814369475
19-07-2016,61.3380677,61.55480999,60.51444965,61.03462982,4152512,0.071076095
20-07-2016,61.07797322,63.24539607,61.03462874,62.72521591,6920848,2.76988014
21-07-2016,63.28875452,63.41880123,61.12133142,61.33807373,5259727,-2.2114586
22-07-2016,61.9882866,62.81190455,61.59815318,62.46512222,3320745,1.83743705
25-07-2016,62.55182251,62.76856478,61.81490009,62.42177582,2470483,-0.069392972
26-07-2016,62.85525392,63.28873843,61.59815148,61.85823822,4026980,-0.902790076
27-07-2016,61.72819987,62.20503554,61.20801971,61.59815979,3949676,-0.420442673
28-07-2016,61.68484829,61.94493503,60.99127041,61.29470825,5838516,-0.49263085
29-07-2016,61.51145561,62.85526037,61.20801774,62.42177582,6171422,1.838768138
01-08-2016,62.89861147,63.33209603,61.6415023,62.42177582,4255363,0
02-08-2016,62.72520182,63.02863963,61.94492845,62.16167068,2909215,-0.416689736
03-08-2016,62.63851447,62.85525673,61.38141198,61.77154541,5023751,-0.627597795
04-08-2016,62.03163931,62.24838157,61.12131914,61.38141251,4065811,-0.631573812
05-08-2016,61.68485348,61.98829135,61.4247601,61.64150238,7685151,0.423727418
08-08-2016,61.94493244,63.54883038,61.59815013,63.07199478,14343063,2.3206644
09-08-2016,63.50549129,66.23644548,63.50549129,65.36947632,14218653,3.642633382
10-08-2016,65.8029508,65.8029508,63.80891938,64.15570831,4373197,-1.856780984
11-08-2016,64.32911342,65.88966066,63.54884642,64.71925354,3901357,0.878402315
12-08-2016,64.89262998,66.01969235,63.8089187,65.19606781,5276189,0.736742536
16-08-2016,65.02268088,66.9733613,65.02268088,66.3664856,8040643,1.795227573
17-08-2016,66.45317498,68.14376188,65.80294824,67.58023071,8821668,1.828852479
18-08-2016,67.62359425,68.10042994,66.23644493,66.6699295,5317797,-1.346993342
19-08-2016,66.75661861,68.05707222,66.36648517,67.66693878,3821975,1.495440725
22-08-2016,67.97037951,68.62060634,66.62657474,66.79997253,4454151,-1.281225755
23-08-2016,67.53689967,67.88368867,63.9823274,64.84929657,16453253,-2.9201748
24-08-2016,64.19905721,66.53987087,63.98231496,66.27977753,10358139,2.205854239
25-08-2016,66.75661909,66.75661909,65.45616547,65.58621216,4536646,-1.046420786
26-08-2016,65.6729126,66.14974827,65.02268574,65.6729126,4446656,0.132193088
29-08-2016,65.80294611,66.10638393,65.15271938,65.84629059,2310645,0.264002286
30-08-2016,65.93299403,67.45018975,65.84629184,66.8433075,3920589,1.514158046
31-08-2016,67.06005218,68.49055238,66.36648093,68.05706787,7628462,1.81582932
01-09-2016,69.18413962,69.66096867,67.19010796,67.75363922,7490214,-0.445844435
02-09-2016,67.71028889,68.79400032,67.06006203,68.49056244,3402719,1.087651123
06-09-2016,68.75064573,68.92403689,67.66693446,68.05706787,3986718,-0.632925986
07-09-2016,68.18930029,68.58601002,67.13142112,67.6162796,4132449,-0.647674493
08-09-2016,67.70445481,68.63009758,67.70445481,68.3656311,5396824,1.108241249
09-09-2016,68.3215487,69.20311707,67.79260902,68.0570755,3383997,-0.451331463
12-09-2016,67.43997397,67.43997397,64.83935021,65.50052643,3976891,-3.756478005
14-09-2016,65.19198087,67.21959089,64.88343327,66.42617798,4303082,1.413197116
15-09-2016,67.30774938,67.8366891,65.72093022,65.94132233,4190124,-0.729916528
16-09-2016,66.20577284,66.91103011,65.80906982,66.51432037,5836470,0.868951405
19-09-2016,66.73471505,68.14522965,65.28013279,67.7485199,5397880,1.855539554
20-09-2016,68.23339785,68.27747223,66.38210549,66.77880859,4918419,-1.431339467
21-09-2016,66.77878988,67.61627697,66.55839784,67.21957397,5084986,0.660037803
22-09-2016,67.70445478,67.70445478,66.73472418,66.95511627,2402809,-0.393423652
23-09-2016,67.1754926,67.2195737,66.29392442,66.64655304,4724644,-0.460850865
26-09-2016,66.47025555,67.57221599,66.38210006,66.86695862,4237303,0.330708144
27-09-2016,66.77878869,66.95509963,65.2801255,66.02945709,6149199,-1.252489336
28-09-2016,66.1176176,67.26365899,66.02946212,67.08734131,4637687,1.602139807
29-09-2016,67.43997376,67.48405486,63.25252441,64.92750549,11226254,-3.21943868
30-09-2016,64.09002184,66.86696372,64.00186634,66.47026062,5403340,2.376119512
03-10-2016,66.55840214,67.70444355,66.47024667,67.39588928,2908866,1.392545559
04-10-2016,67.79261484,68.93864978,67.43998612,68.27747345,4695492,1.308068158
05-10-2016,68.49784812,69.6438895,68.36561827,69.02679443,6805356,1.097464429
06-10-2016,68.89456779,71.18664415,68.67417571,69.68798065,5917911,0.957868931
07-10-2016,69.64389937,71.49519155,68.98272311,71.14256287,4301610,2.087278467
10-10-2016,71.40702448,72.28859268,71.14255133,71.2747879,3776119,0.185859254
13-10-2016,71.36296114,71.36296114,68.14524178,68.49786377,3527748,-3.896081932
14-10-2016,68.58602005,69.51166278,68.49785784,69.11495972,2071637,0.900898091
17-10-2016,68.89457079,69.42351048,68.2333945,68.3656311,2024554,-1.084177169
18-10-2016,68.45378385,69.59981867,68.45378385,69.42350769,2658639,1.547380708
19-10-2016,69.51165343,72.11228373,69.33534247,71.62741852,3816188,3.174588696
20-10-2016,71.40704241,73.61096347,71.2748058,72.24452972,4880194,0.861557234
21-10-2016,72.28860394,74.05174062,71.84781977,73.69911194,4707277,2.013415022
24-10-2016,73.74318695,74.40436315,73.52279488,73.74318695,4203588,0.059803994
25-10-2016,72.28859906,73.43464052,71.58334175,72.64122772,3720701,-1.494320051
26-10-2016,72.28859268,72.37674816,70.52545628,71.2747879,4997075,-1.881080293
27-10-2016,68.27746247,70.52546434,68.27746247,70.12876129,10205441,-1.607899013
28-10-2016,69.82020045,71.75965458,68.89455786,69.02679443,8118517,-1.571347957
01-11-2016,68.76231757,70.08466983,67.48404641,68.89455414,6868528,-0.191578207
02-11-2016,68.32153822,68.85047782,67.70444315,67.92483521,2066811,-1.407540763
03-11-2016,67.83667166,69.20310508,67.13142112,67.6162796,2997405,-0.454260363
04-11-2016,67.35181734,68.18930451,65.23605214,65.76499176,3582019,-2.737932126
07-11-2016,66.33802248,67.35182749,66.07354927,66.42617798,2464750,1.005377178
08-11-2016,66.73471886,68.10115244,65.3242109,65.58868408,2120863,-1.260788927
09-11-2016,62.59134381,64.1340882,59.06507092,63.20843887,4934441,-3.629048581
10-11-2016,64.26631729,66.42615649,63.82553323,65.63274384,4391024,3.835413444
11-11-2016,65.89723856,65.89723856,63.12029673,63.56108093,3712989,-3.156447197
15-11-2016,63.91370395,63.91370395,60.47558611,61.04860687,4954987,-3.952849799
16-11-2016,61.44530175,62.89989065,61.09267985,62.32686996,4243025,2.093844819
17-11-2016,63.03213011,63.95777947,61.66569663,61.84201431,3410138,-0.777923955
18-11-2016,62.23871515,62.54726268,61.22491034,61.75385666,4256768,-0.142553012
21-11-2016,61.84202734,62.15057495,59.99073496,60.47559357,6898248,-2.069932408
22-11-2016,60.91637051,61.44531016,60.29927536,60.78413391,3736671,0.510189857
23-11-2016,61.4453038,61.57754038,60.60781666,61.09268188,3746416,0.507612684
24-11-2016,60.82820709,61.75385641,60.38742298,61.18083572,7541314,0.144295252
25-11-2016,61.31307255,62.41503283,61.09268049,61.75385666,1479482,0.936602007
28-11-2016,62.15055666,64.53078806,61.79792805,64.09000397,4400662,3.782998236
29-11-2016,64.66303357,64.75118906,63.47291771,63.69330978,4671961,-0.618964205
30-11-2016,63.64922935,65.67683916,62.50319458,65.28013611,10053588,2.49135479
01-12-2016,65.94130635,66.20577278,63.91369673,64.22224426,4458587,-1.620541728
02-12-2016,64.04593202,65.80906845,63.73738449,64.75118256,6273560,0.823606057
05-12-2016,64.75119132,65.54460416,64.13409618,64.48672485,3703955,-0.408421425
06-12-2016,66.02946361,66.82287639,65.54459838,66.29393005,8017447,2.802445316
07-12-2016,66.38209472,68.7623264,65.14789777,65.50052643,14527202,-1.196796788
08-12-2016,66.11764314,66.82290069,65.94133211,66.60250854,3878732,1.682401924
09-12-2016,66.73471271,68.32153822,66.24985421,67.92483521,9503932,1.985400684
12-12-2016,67.74852319,67.88075978,66.69064391,67.57221222,4574949,-0.51913705
13-12-2016,68.71825371,68.76233482,67.52813772,68.40970612,3380691,1.239405769
14-12-2016,68.67416687,69.5557351,68.18930165,69.37941742,8826457,1.417505437
15-12-2016,68.76231757,70.74584596,68.45377005,68.89455414,18054475,-0.698857528
16-12-2016,69.11495519,69.15902957,67.26366313,67.52812958,3776059,-1.983356417
19-12-2016,67.52814277,68.76233996,67.48406839,68.01300812,2739927,0.718039346
20-12-2016,68.49785271,69.90836734,67.2636625,67.48405457,4427929,-0.777724096
21-12-2016,67.92483452,68.14522658,66.73471204,67.0432663,4125562,-0.653173956
22-12-2016,66.82288148,67.30774003,65.58868449,65.89723206,1979396,-1.709394998
23-12-2016,66.55841991,66.55841991,63.9577956,65.19198608,3375465,-1.070220933
26-12-2016,65.05974602,65.45644908,64.61896185,64.79527283,2706384,-0.608530712
27-12-2016,64.79526737,65.14789602,64.22224665,64.88342285,1190912,0.136043913
28-12-2016,64.97157813,66.07353845,64.92750375,65.14789581,1410555,0.40761253
29-12-2016,65.19198413,66.95512102,64.79528101,66.2498703,2634432,1.691496669
30-12-2016,67.17550774,68.80641462,66.11762837,66.91104126,5312629,0.997995855
02-01-2017,66.91104483,67.26367355,66.2939429,66.47026062,2053581,-0.65875621
03-01-2017,66.8228799,67.30773843,66.16170368,66.69064331,2334237,0.331550814
04-01-2017,66.82288361,67.61628974,66.42617381,66.82288361,2803996,0.198289128
05-01-2017,67.0873437,67.88075648,66.99918822,67.7485199,2567580,1.385208542
06-01-2017,68.23337572,68.58600432,67.70443618,67.96890259,2891404,0.325295211
09-01-2017,68.23339023,68.23339023,67.2195853,67.3518219,1185572,-0.907886791
10-01-2017,67.26365211,68.18929462,67.26365211,67.96890259,2121660,0.916204894
11-01-2017,68.67416927,68.71824364,67.61628331,67.7485199,2098665,-0.324240472
12-01-2017,67.88076854,70.74586591,67.88076854,69.9083786,10133269,3.188052974
13-01-2017,70.52547381,70.7017848,69.33535778,69.9083786,4239234,0
16-01-2017,70.08468338,70.21691998,68.3656278,68.54193878,2584541,-1.954615236
17-01-2017,68.89456198,69.20310953,68.27746015,68.63008881,1536443,0.128607428
18-01-2017,68.80640282,69.77612652,68.67416624,69.33534241,2845239,1.027615749
